customer_key,customer_number,customer_name,age_segment,customer_segment,total_orders,total_sales,total_quantity_purch,total_products,recency,AOV,avg_monthly_spent
11387,AW00022386,Jerome Gill,Above 70,New,1,5,1,1,138,5,5
1489,AW00012488,Jay Garcia,50 - 59,New,1,9,1,1,138,9,9
9806,AW00020805,Brandon Williams,60 - 69,New,1,30,1,1,138,30,30
13656,AW00024655,Taylor Sanders,Above 70,New,1,33,1,1,138,33,33
7816,AW00018815,Abigail Rogers,50 - 59,New,1,70,1,1,138,70,70
12516,AW00023515,Zachary Walker,60 - 69,New,1,540,1,1,138,540,540
1388,AW00012387,Meredith Vazquez,40 - 49,New,1,35,1,1,138,35,35
6604,AW00017603,Anna Patterson,40 - 49,New,1,5,1,1,138,5,5
8432,AW00019431,Bonnie She,50 - 59,New,1,5,1,1,138,5,5
7447,AW00018446,Larry Ramos,Above 70,New,1,21,1,1,138,21,21
14848,AW00025847,Destiny Brown,Above 70,New,1,25,1,1,138,25,25
15431,AW00026430,Paula Sanz,40 - 49,New,1,70,1,1,138,70,70
12168,AW00023167,Hailey Jenkins,50 - 59,New,1,540,1,1,138,540,540
6474,AW00017473,Ebony Blanco,Above 70,New,1,5,1,1,138,5,5
10851,AW00021850,Bruce Subram,60 - 69,New,1,5,1,1,138,5,5
9336,AW00020335,Adam Gonzales,50 - 59,New,1,70,1,1,138,70,70
9011,AW00020010,Jackson Carter,40 - 49,New,1,70,1,1,138,70,70
11531,AW00022530,Kelli Jai,40 - 49,New,1,5,1,1,138,5,5
3392,AW00014391,Jason Long,Above 70,New,1,22,1,1,138,22,22
2334,AW00013333,Tara Chander,Above 70,New,1,22,1,1,138,22,22
10513,AW00021512,Emma Russell,60 - 69,New,1,25,1,1,138,25,25
12639,AW00023638,Nelson Ruiz,Above 70,New,1,30,1,1,138,30,30
8822,AW00019821,Tabitha Vazquez,50 - 59,New,1,565,1,1,138,565,565
4259,AW00015258,Chloe Reed,40 - 49,New,1,5,1,1,138,5,5
10824,AW00021823,Lacey She,50 - 59,New,1,5,1,1,138,5,5
9633,AW00020632,Marcus Stewart,50 - 59,New,1,22,1,1,138,22,22
12806,AW00023805,Luke Hayes,60 - 69,New,1,33,1,1,138,33,33
1843,AW00012842,Kelvin Becker,40 - 49,New,1,33,1,1,138,33,33
478,AW00011477,Tristan Hughes,40 - 49,New,1,35,1,1,138,35,35
9768,AW00020767,Rachel Thomas,60 - 69,New,1,1120,1,1,138,1120,1120
18084,AW00029083,Toni Sullivan,60 - 69,New,1,4,1,1,138,4,4
12605,AW00023604,Troy Kovar,60 - 69,New,1,4,1,1,138,4,4
13123,AW00024122,Michele Blanco,40 - 49,New,1,5,1,1,138,5,5
16725,AW00027724,Tyler Martin,40 - 49,New,1,70,1,1,138,70,70
7887,AW00018886,Donald McDonald,40 - 49,New,1,70,1,1,138,70,70
8127,AW00019126,Kristopher Kapoor,40 - 49,New,1,70,1,1,138,70,70
7683,AW00018682,Emily Bennett,40 - 49,New,1,70,1,1,138,70,70
6378,AW00017377,Isabel Wood,40 - 49,New,1,5,1,1,138,5,5
15158,AW00026157,Brad Xu,50 - 59,New,1,70,1,1,138,70,70
8552,AW00019551,Samuel Alexander,50 - 59,New,1,70,1,1,138,70,70
17124,AW00028123,Daisy Ortega,40 - 49,New,1,5,1,1,138,5,5
12338,AW00023337,Isaiah Green,40 - 49,New,1,30,1,1,138,30,30
17583,AW00028582,Olivia Hall,60 - 69,New,1,35,1,1,138,35,35
8867,AW00019866,Martin Patel,Above 70,New,1,70,1,1,138,70,70
8152,AW00019151,Ian Cooper,50 - 59,New,1,70,1,1,138,70,70
5777,AW00016776,Dalton Lewis,50 - 59,New,1,2443,1,1,138,2443,2443
7751,AW00018750,Alexandra Perry,40 - 49,New,1,5,1,1,138,5,5
1650,AW00012649,Omar Goel,60 - 69,New,1,9,1,1,138,9,9
443,AW00011442,Joseph Harris,Above 70,New,1,35,1,1,138,35,35
5149,AW00016148,Karen Walker,60 - 69,New,1,2320,1,1,138,2320,2320
13601,AW00024600,Lisa Li,40 - 49,New,1,5,1,1,138,5,5
10547,AW00021546,Cory Garcia,Above 70,New,1,5,1,1,138,5,5
12747,AW00023746,Lane Sacksteder,Below 40,New,1,540,1,1,138,540,540
6477,AW00017476,Alexandria Stewart,Above 70,New,1,1701,1,1,138,1701,1701
5961,AW00016960,Paige Gray,40 - 49,New,1,5,1,1,137,5,5
4983,AW00015982,Jose Evans,60 - 69,New,1,5,1,1,137,5,5
4908,AW00015907,Steven Bailey,60 - 69,New,1,5,1,1,137,5,5
1890,AW00012889,James Adams,40 - 49,New,1,22,1,1,137,22,22
15622,AW00026621,Sarah Wood,50 - 59,New,1,29,1,1,137,29,29
12132,AW00023131,Caitlin Peterson,60 - 69,New,1,30,1,1,137,30,30
1259,AW00012258,Jamie Li,50 - 59,New,1,50,1,1,137,50,50
18403,AW00029402,Damien Andersen,50 - 59,New,1,54,1,1,137,54,54
8023,AW00019022,Samantha Wood,50 - 59,New,1,70,1,1,137,70,70
15177,AW00026176,Jason Hayes,Below 40,New,1,5,1,1,137,5,5
15743,AW00026742,James Collins,Above 70,New,1,70,1,1,137,70,70
9397,AW00020396,Jason Simmons,Above 70,New,1,70,1,1,137,70,70
7440,AW00018439,Angela Coleman,Above 70,New,1,1701,1,1,137,1701,1701
13563,AW00024562,Ricky Rubio,60 - 69,New,1,4,1,1,137,4,4
17449,AW00028448,Katherine Campbell,40 - 49,New,1,21,1,1,137,21,21
15771,AW00026770,Katie Ashe,60 - 69,New,1,70,1,1,137,70,70
8847,AW00019846,Seth Patterson,Above 70,New,1,70,1,1,137,70,70
9120,AW00020119,Carlos Hernandez,40 - 49,New,1,70,1,1,137,70,70
18270,AW00029269,Vanessa Griffin,60 - 69,New,1,4,1,1,137,4,4
4574,AW00015573,Thomas Wilson,50 - 59,New,1,5,1,1,137,5,5
13046,AW00024045,Shannon Martin,50 - 59,New,1,5,1,1,137,5,5
1652,AW00012651,Martin Malhotra,Above 70,New,1,9,1,1,137,9,9
2220,AW00013219,Rafael Shan,Above 70,New,1,22,1,1,137,22,22
17975,AW00028974,Kelly Hayes,Above 70,New,1,25,1,1,137,25,25
5474,AW00016473,Dawn Andersen,40 - 49,New,1,25,1,1,137,25,25
15672,AW00026671,Arthur Patel,50 - 59,New,1,70,1,1,137,70,70
8844,AW00019843,Connor Kumar,Above 70,New,1,565,1,1,137,565,565
14309,AW00025308,Lindsey Tang,40 - 49,New,1,1120,1,1,137,1120,1120
7554,AW00018553,Alex Roberts,40 - 49,New,1,1701,1,1,137,1701,1701
11919,AW00022918,Calvin Jai,50 - 59,New,1,5,1,1,137,5,5
11054,AW00022053,Jaime Goel,40 - 49,New,1,10,1,1,137,10,10
9572,AW00020571,Allison Gray,Above 70,New,1,25,1,1,137,25,25
9306,AW00020305,Caleb Ross,40 - 49,New,1,70,1,1,137,70,70
15731,AW00026730,Rachel Sanchez,60 - 69,New,1,5,1,1,137,5,5
7662,AW00018661,Daniel Walker,60 - 69,New,1,5,1,1,137,5,5
16189,AW00027188,Claudia She,40 - 49,New,1,5,1,1,137,5,5
13880,AW00024879,Desiree Munoz,Above 70,New,1,21,1,1,137,21,21
3890,AW00014889,Drew Kumar,50 - 59,New,1,22,1,1,137,22,22
1275,AW00012274,Javier Torres,40 - 49,New,1,35,1,1,137,35,35
18420,AW00029419,Carrie Vazquez,40 - 49,New,1,54,1,1,137,54,54
16283,AW00027282,Barry Perez,40 - 49,New,1,70,1,1,137,70,70
6126,AW00017125,Paige Rogers,60 - 69,New,1,540,1,1,137,540,540
6521,AW00017520,Marcus Baker,40 - 49,New,1,5,1,1,137,5,5
13745,AW00024744,Brendan Yuan,60 - 69,New,1,5,1,1,137,5,5
3629,AW00014628,Carlos Brooks,50 - 59,New,1,5,1,1,137,5,5
12946,AW00023945,Nicolas Black,40 - 49,New,1,5,1,1,137,5,5
13254,AW00024253,Fernando Wood,Above 70,New,1,10,1,1,137,10,10
8667,AW00019666,Hailey Alexander,Above 70,New,1,35,1,1,137,35,35
15369,AW00026368,Bharat Mirchandani,50 - 59,New,1,54,1,1,137,54,54
12360,AW00023359,Dalton Alexander,50 - 59,New,1,540,1,1,137,540,540
10485,AW00021484,Abigail Coleman,50 - 59,New,1,1120,1,1,137,1120,1120
10283,AW00021282,Julia Smith,40 - 49,New,1,1120,1,1,137,1120,1120
17017,AW00028016,Cody Sanders,Above 70,New,1,2,1,1,137,2,2
8754,AW00019753,Lisa Gao,Above 70,New,1,5,1,1,137,5,5
5905,AW00016904,Arianna Bailey,Above 70,New,1,5,1,1,137,5,5
17051,AW00028050,Isaiah Evans,60 - 69,New,1,21,1,1,137,21,21
14798,AW00025797,Max Torres,60 - 69,New,1,21,1,1,137,21,21
12498,AW00023497,Olivia Bryant,60 - 69,New,1,30,1,1,137,30,30
13192,AW00024191,Marshall He,50 - 59,New,1,540,1,1,137,540,540
5840,AW00016839,Julia Ross,50 - 59,New,1,2295,1,1,137,2295,2295
17611,AW00028610,Jacqueline Bailey,60 - 69,New,1,9,1,1,137,9,9
16656,AW00027655,Melinda Alvarez,Above 70,New,1,21,1,1,137,21,21
14898,AW00025897,Kimberly Bailey,60 - 69,New,1,33,1,1,137,33,33
9753,AW00020752,Christian Simmons,60 - 69,New,1,70,1,1,137,70,70
17372,AW00028371,Mandy Liang,50 - 59,New,1,540,1,1,137,540,540
12438,AW00023437,Briana Munoz,50 - 59,New,1,5,1,1,137,5,5
6345,AW00017344,Timothy Kelly,40 - 49,New,1,5,1,1,137,5,5
10278,AW00021277,Lucas Thompson,40 - 49,New,1,5,1,1,137,5,5
15686,AW00026685,Noah Baker,40 - 49,New,1,25,1,1,137,25,25
5836,AW00016835,Noah Nelson,Above 70,New,1,2295,1,1,137,2295,2295
17359,AW00028358,Austin Powell,50 - 59,New,1,5,1,1,137,5,5
5818,AW00016817,Evan Peterson,60 - 69,New,1,5,1,1,137,5,5
1553,AW00012552,Bruce Torres,Above 70,New,1,9,1,1,137,9,9
14069,AW00025068,Robert Shan,50 - 59,New,1,33,1,1,137,33,33
1423,AW00012422,Hailey Evans,60 - 69,New,1,35,1,1,137,35,35
4417,AW00015416,Edward Barnes,Above 70,New,1,5,1,1,137,5,5
17907,AW00028906,Steve Xu,60 - 69,New,1,5,1,1,137,5,5
10880,AW00021879,Louis Ma,40 - 49,New,1,35,1,1,137,35,35
7881,AW00018880,Jarrod Sanchez,Above 70,New,1,70,1,1,137,70,70
15229,AW00026228,Carolyn Perez,40 - 49,New,1,1701,1,1,137,1701,1701
7371,AW00018370,Tristan Flores,40 - 49,New,1,1701,1,1,137,1701,1701
12658,AW00023657,Alison Jai,40 - 49,New,1,5,1,1,137,5,5
11388,AW00022387,Audrey Romero,Above 70,New,1,5,1,1,137,5,5
13133,AW00024132,Devon Tang,40 - 49,New,1,5,1,1,137,5,5
1397,AW00012396,Susan Yang,40 - 49,New,1,50,1,1,137,50,50
8770,AW00019769,Andrea Peterson,Below 40,New,1,540,1,1,137,540,540
8205,AW00019204,Sydney Evans,60 - 69,New,1,540,1,1,137,540,540
13875,AW00024874,Wendy Moreno,Above 70,New,1,21,1,1,137,21,21
9175,AW00020174,Douglas Gonzalez,40 - 49,New,1,30,1,1,137,30,30
5770,AW00016769,Tyler Walker,40 - 49,New,1,5,1,1,137,5,5
15591,AW00026590,Jorge Guo,60 - 69,New,1,70,1,1,137,70,70
9009,AW00020008,Jack Foster,40 - 49,New,1,70,1,1,137,70,70
7588,AW00018587,Monica Arun,50 - 59,New,1,70,1,1,137,70,70
16769,AW00027768,Deanna Madan,50 - 59,New,1,742,1,1,137,742,742
10331,AW00021330,Isabella Clark,60 - 69,New,1,1120,1,1,137,1120,1120
5115,AW00016114,Gavin Ross,50 - 59,New,1,2320,1,1,137,2320,2320
2452,AW00013451,Robin Browning,50 - 59,New,1,22,1,1,137,22,22
11751,AW00022750,Jesse Gonzalez,Above 70,New,1,30,1,1,137,30,30
14171,AW00025170,Logan Walker,50 - 59,New,1,33,1,1,137,33,33
7939,AW00018938,Lucas Lopez,60 - 69,New,1,70,1,1,137,70,70
17253,AW00028252,Sydney Murphy,50 - 59,New,1,5,1,1,137,5,5
1518,AW00012517,Alexa Watson,40 - 49,New,1,9,1,1,137,9,9
12742,AW00023741,Dana Romero,60 - 69,New,1,33,1,1,137,33,33
5754,AW00016753,Rachel Harris,40 - 49,New,1,2320,1,1,137,2320,2320
3514,AW00014513,Alexandra Turner,50 - 59,New,1,5,1,1,137,5,5
2825,AW00013824,Destiny Wood,40 - 49,New,1,5,1,1,137,5,5
15268,AW00026267,Matthew Martin,60 - 69,New,1,21,1,1,137,21,21
2237,AW00013236,Robert Wang,Above 70,New,1,22,1,1,137,22,22
1888,AW00012887,Brendan Pal,40 - 49,New,1,22,1,1,137,22,22
10857,AW00021856,Emmanuel Sanchez,Above 70,New,1,25,1,1,137,25,25
13122,AW00024121,Valerie Liu,40 - 49,New,1,540,1,1,137,540,540
13151,AW00024150,Jack Campbell,50 - 59,New,1,4,1,1,137,4,4
16418,AW00027417,Edwin She,Above 70,New,1,21,1,1,137,21,21
16907,AW00027906,Gilbert Chen,40 - 49,New,1,540,1,1,137,540,540
5345,AW00016344,Xavier King,40 - 49,New,1,2295,1,1,137,2295,2295
15348,AW00026347,Alvin Raji,50 - 59,New,1,25,1,1,137,25,25
7772,AW00018771,Robert Green,40 - 49,New,1,70,1,1,137,70,70
4858,AW00015857,Isabella White,60 - 69,New,1,5,1,1,137,5,5
10867,AW00021866,Shannon Zhu,Above 70,New,1,5,1,1,137,5,5
9269,AW00020268,Jorge He,50 - 59,New,1,21,1,1,137,21,21
10134,AW00021133,April Kumar,40 - 49,New,1,21,1,1,137,21,21
2693,AW00013692,Curtis Li,40 - 49,New,1,25,1,1,137,25,25
16924,AW00027923,Douglas Arun,60 - 69,New,1,29,1,1,137,29,29
12678,AW00023677,Charles Lewis,Above 70,New,1,30,1,1,137,30,30
9330,AW00020329,Jose Yang,50 - 59,New,1,70,1,1,137,70,70
12681,AW00023680,Anna Powell,Above 70,New,1,540,1,1,137,540,540
13156,AW00024155,Tracy Raje,Above 70,New,1,540,1,1,137,540,540
10587,AW00021586,Stephanie Foster,40 - 49,New,1,1120,1,1,137,1120,1120
8890,AW00019889,Catherine Sanders,60 - 69,New,1,540,1,1,137,540,540
5843,AW00016842,Jenny Yang,50 - 59,New,1,5,1,1,137,5,5
1812,AW00012811,Marc Serrano,40 - 49,New,1,5,1,1,137,5,5
9688,AW00020687,Rebecca Campbell,50 - 59,New,1,10,1,1,137,10,10
5883,AW00016882,Robert Young,60 - 69,New,1,2295,1,1,137,2295,2295
7422,AW00018421,Megan Morgan,50 - 59,New,1,5,1,1,137,5,5
6167,AW00017166,Joshua Several,60 - 69,New,1,5,1,1,137,5,5
397,AW00011396,Ian Lopez,50 - 59,New,1,29,1,1,137,29,29
16334,AW00027333,Kathryn Luo,Above 70,New,1,29,1,1,137,29,29
8756,AW00019755,Lauren Foster,40 - 49,New,1,70,1,1,137,70,70
16131,AW00027130,Eric Parker,50 - 59,New,1,540,1,1,137,540,540
13718,AW00024717,Damien Anand,40 - 49,New,1,540,1,1,137,540,540
11440,AW00022439,Tracy Raji,50 - 59,New,1,1701,1,1,137,1701,1701
7230,AW00018229,Gabriella Ward,60 - 69,New,1,1701,1,1,137,1701,1701
5787,AW00016786,Lucas Reed,Above 70,New,1,2295,1,1,137,2295,2295
5082,AW00016081,Arturo Cai,50 - 59,New,1,2320,1,1,137,2320,2320
16346,AW00027345,Darrell Shan,Below 40,New,1,70,1,1,137,70,70
9114,AW00020113,Christina Murphy,60 - 69,New,1,70,1,1,137,70,70
16897,AW00027896,Orlando Torres,50 - 59,New,1,540,1,1,137,540,540
7402,AW00018401,Joshua Jones,50 - 59,New,1,2295,1,1,137,2295,2295
13370,AW00024369,Chelsea Lopez,50 - 59,New,1,5,1,1,137,5,5
9270,AW00020269,Hunter Foster,60 - 69,New,1,5,1,1,137,5,5
4422,AW00015421,Cameron Clark,50 - 59,New,1,5,1,1,137,5,5
10675,AW00021674,Jada Morris,40 - 49,New,1,5,1,1,137,5,5
16948,AW00027947,Alison Andersen,60 - 69,New,1,5,1,1,137,5,5
587,AW00011586,Alberto Romero,50 - 59,New,1,9,1,1,137,9,9
14510,AW00025509,Lucas Hayes,40 - 49,New,1,21,1,1,137,21,21
17974,AW00028973,Bryan Cooper,Above 70,New,1,25,1,1,137,25,25
1313,AW00012312,Jake Zhao,50 - 59,New,1,35,1,1,137,35,35
7580,AW00018579,William Brown,40 - 49,New,1,70,1,1,137,70,70
13201,AW00024200,Grant Jai,40 - 49,New,1,1120,1,1,137,1120,1120
7557,AW00018556,Ruben Perez,50 - 59,New,1,1701,1,1,137,1701,1701
5882,AW00016881,Ruben Alonso,Above 70,New,1,2320,1,1,137,2320,2320
14779,AW00025778,Larry Gomez,50 - 59,New,1,2443,1,1,137,2443,2443
18040,AW00029039,Xavier Hayes,Below 40,New,1,5,1,1,137,5,5
10400,AW00021399,Ian Hughes,40 - 49,New,1,10,1,1,137,10,10
10455,AW00021454,Alvin Goldstein,Above 70,New,1,10,1,1,137,10,10
10678,AW00021677,Cedric Chander,40 - 49,New,1,21,1,1,137,21,21
2889,AW00013888,Ian Brown,40 - 49,New,1,22,1,1,137,22,22
17433,AW00028432,Bruce Carlson,40 - 49,New,1,29,1,1,137,29,29
13950,AW00024949,Devin Howard,Above 70,New,1,33,1,1,137,33,33
10855,AW00021854,Theresa Schmidt,60 - 69,New,1,25,1,1,137,25,25
9382,AW00020381,Blake Bennett,Above 70,New,1,70,1,1,137,70,70
12875,AW00023874,Abigail Cook,40 - 49,New,1,540,1,1,137,540,540
10384,AW00021383,Ricardo Anand,60 - 69,New,1,70,1,1,137,70,70
17568,AW00028567,Ann Kapoor,40 - 49,New,1,70,1,1,137,70,70
16984,AW00027983,Ruben Saunders,40 - 49,New,1,540,1,1,137,540,540
12707,AW00023706,Mackenzie Cooper,60 - 69,New,1,540,1,1,137,540,540
18359,AW00029358,Priscilla Chande,50 - 59,New,1,2384,1,1,137,2384,2384
17769,AW00028768,Emmanuel Rodriguez,50 - 59,New,1,5,1,1,136,5,5
16998,AW00027997,Lydia Malhotra,Above 70,New,1,5,1,1,136,5,5
14434,AW00025433,Zachary Kumar,50 - 59,New,1,5,1,1,136,5,5
477,AW00011476,Erika Navarro,40 - 49,New,1,54,1,1,136,54,54
7989,AW00018988,Courtney Baker,Above 70,New,1,70,1,1,136,70,70
8541,AW00019540,Jade Richardson,60 - 69,New,1,70,1,1,136,70,70
8995,AW00019994,Madeline King,40 - 49,New,1,540,1,1,136,540,540
12913,AW00023912,Arthur Sanchez,50 - 59,New,1,4,1,1,136,4,4
13987,AW00024986,Isabelle Griffin,60 - 69,New,1,5,1,1,136,5,5
5670,AW00016669,Benjamin Martinez,40 - 49,New,1,5,1,1,136,5,5
3631,AW00014630,Isaiah James,50 - 59,New,1,5,1,1,136,5,5
2870,AW00013869,Anna Morgan,50 - 59,New,1,22,1,1,136,22,22
12852,AW00023851,Mariah Rogers,40 - 49,New,1,540,1,1,136,540,540
13713,AW00024712,Carly Kumar,40 - 49,New,1,1120,1,1,136,1120,1120
15856,AW00026855,Carla Fernandez,50 - 59,New,1,1701,1,1,136,1701,1701
7780,AW00018779,Jose Hill,40 - 49,New,1,5,1,1,136,5,5
17939,AW00028938,Sarah Moore,40 - 49,New,1,10,1,1,136,10,10
16743,AW00027742,Devin Jones,40 - 49,New,1,21,1,1,136,21,21
17682,AW00028681,Victoria Johnson,50 - 59,New,1,25,1,1,136,25,25
4356,AW00015355,Janelle Martinez,60 - 69,New,1,35,1,1,136,35,35
14509,AW00025508,Melissa Cook,40 - 49,New,1,540,1,1,136,540,540
7454,AW00018453,Caroline Patterson,40 - 49,New,1,5,1,1,136,5,5
6588,AW00017587,Curtis Liang,40 - 49,New,1,5,1,1,136,5,5
5767,AW00016766,Summer Arun,40 - 49,New,1,5,1,1,136,5,5
15069,AW00026068,Dylan Patterson,50 - 59,New,1,25,1,1,136,25,25
498,AW00011497,Katrina Nath,40 - 49,New,1,35,1,1,136,35,35
8018,AW00019017,Zoe Brooks,60 - 69,New,1,70,1,1,136,70,70
7880,AW00018879,Garrett Morgan,60 - 69,New,1,70,1,1,136,70,70
12507,AW00023506,Jesse Campbell,50 - 59,New,1,540,1,1,136,540,540
5139,AW00016138,David Butler,50 - 59,New,1,565,1,1,136,565,565
9957,AW00020956,Kristy Alonso,40 - 49,New,1,4,1,1,136,4,4
5651,AW00016650,Kaitlyn Green,Above 70,New,1,5,1,1,136,5,5
12489,AW00023488,Luis Nelson,50 - 59,New,1,5,1,1,136,5,5
16951,AW00027950,Shannon Sanz,60 - 69,New,1,5,1,1,136,5,5
2933,AW00013932,Timothy Sanchez,50 - 59,New,1,22,1,1,136,22,22
2656,AW00013655,Christopher Walker,Above 70,New,1,22,1,1,136,22,22
2074,AW00013073,Sydney Lopez,40 - 49,New,1,22,1,1,136,22,22
11659,AW00022658,Devin Rodriguez,50 - 59,New,1,29,1,1,136,29,29
1032,AW00012031,Logan Jai,40 - 49,New,1,769,1,1,136,769,769
10923,AW00021922,Bailey Ward,50 - 59,New,1,1120,1,1,136,1120,1120
14489,AW00025488,Dawn Ye,50 - 59,New,1,1120,1,1,136,1120,1120
6500,AW00017499,Marcus Campbell,40 - 49,New,1,2295,1,1,136,2295,2295
17311,AW00028310,Ross Sanchez,40 - 49,New,1,5,1,1,136,5,5
16032,AW00027031,Jessica Garcia,60 - 69,New,1,5,1,1,136,5,5
7398,AW00018397,Louis Anand,50 - 59,New,1,5,1,1,136,5,5
17801,AW00028800,Mason Sanchez,60 - 69,New,1,25,1,1,136,25,25
11741,AW00022740,Kimberly Rogers,Above 70,New,1,30,1,1,136,30,30
18314,AW00029313,Jsus Sanz,50 - 59,New,1,540,1,1,136,540,540
14554,AW00025553,Brett Srini,Above 70,New,1,1120,1,1,136,1120,1120
7646,AW00018645,Jordan Bryant,50 - 59,New,1,1701,1,1,136,1701,1701
9142,AW00020141,Angelica Flores,60 - 69,New,1,4,1,1,136,4,4
8666,AW00019665,Eduardo Gonzales,50 - 59,New,1,70,1,1,136,70,70
2400,AW00013399,Edward Young,60 - 69,New,1,2295,1,1,136,2295,2295
2835,AW00013834,Naomi Suarez,40 - 49,New,1,22,1,1,136,22,22
8399,AW00019398,Dylan Gonzales,50 - 59,New,1,70,1,1,136,70,70
6415,AW00017414,Nicholas Garcia,50 - 59,New,1,2295,1,1,136,2295,2295
14754,AW00025753,Nichole Lal,60 - 69,New,1,4,1,1,136,4,4
3608,AW00014607,Isaiah Nelson,50 - 59,New,1,5,1,1,136,5,5
3528,AW00014527,Kurt Raji,50 - 59,New,1,5,1,1,136,5,5
16568,AW00027567,Miranda Foster,60 - 69,New,1,21,1,1,136,21,21
15575,AW00026574,Jordan Allen,40 - 49,New,1,29,1,1,136,29,29
1128,AW00012127,Grace Davis,60 - 69,New,1,35,1,1,136,35,35
12485,AW00023484,Jenna Allen,50 - 59,New,1,540,1,1,136,540,540
1787,AW00012786,James Yang,60 - 69,New,1,22,1,1,136,22,22
9363,AW00020362,Seth Gonzalez,Above 70,New,1,70,1,1,136,70,70
17428,AW00028427,Yolanda Deng,40 - 49,New,1,540,1,1,136,540,540
16163,AW00027162,Phillip Madan,40 - 49,New,1,540,1,1,136,540,540
11600,AW00022599,Philip Gill,60 - 69,New,1,1701,1,1,136,1701,1701
6174,AW00017173,David Bryant,60 - 69,New,1,5,1,1,136,5,5
6161,AW00017160,Louis Andersen,Above 70,New,1,5,1,1,136,5,5
5904,AW00016903,Ian Wright,Above 70,New,1,5,1,1,136,5,5
10033,AW00021032,Brendan Shan,50 - 59,New,1,5,1,1,136,5,5
16279,AW00027278,Brian Cook,40 - 49,New,1,29,1,1,136,29,29
13629,AW00024628,David Walker,Above 70,New,1,33,1,1,136,33,33
12851,AW00023850,Anna Hall,40 - 49,New,1,540,1,1,136,540,540
5130,AW00016129,Jordyn Russell,50 - 59,New,1,565,1,1,136,565,565
10608,AW00021607,Bryce Torres,50 - 59,New,1,1120,1,1,136,1120,1120
6001,AW00017000,Miranda Henderson,50 - 59,New,1,2295,1,1,136,2295,2295
11703,AW00022702,Patricia Gonzalez,40 - 49,New,1,29,1,1,136,29,29
1390,AW00012389,Albert Jimnez,40 - 49,New,1,50,1,1,136,50,50
10382,AW00021381,Francis Ruiz,Above 70,New,1,70,1,1,136,70,70
10808,AW00021807,Amanda Campbell,60 - 69,New,1,1120,1,1,136,1120,1120
10052,AW00021051,Sabrina Alonso,40 - 49,New,1,1120,1,1,136,1120,1120
16111,AW00027110,Andrew Miller,50 - 59,New,1,5,1,1,136,5,5
15800,AW00026799,Ryan Russell,40 - 49,New,1,29,1,1,136,29,29
12465,AW00023464,Devin Turner,50 - 59,New,1,30,1,1,136,30,30
3202,AW00014201,Marie Serrano,Above 70,New,1,33,1,1,136,33,33
10599,AW00021598,Chloe Perez,40 - 49,New,1,1120,1,1,136,1120,1120
18330,AW00029329,Lucas Campbell,40 - 49,New,1,54,1,1,136,54,54
7893,AW00018892,Chase Howard,40 - 49,New,1,70,1,1,136,70,70
9334,AW00020333,Abigail Gonzales,50 - 59,New,1,70,1,1,136,70,70
14453,AW00025452,Erica Wu,40 - 49,New,1,2384,1,1,136,2384,2384
17553,AW00028552,Holly Subram,40 - 49,New,1,21,1,1,136,21,21
8848,AW00019847,Brendan Anand,Above 70,New,1,22,1,1,136,22,22
7661,AW00018660,Cristina Anand,60 - 69,New,1,70,1,1,136,70,70
16587,AW00027586,Jenny She,50 - 59,New,1,1120,1,1,136,1120,1120
7568,AW00018567,Madison Barnes,50 - 59,New,1,1701,1,1,136,1701,1701
7599,AW00018598,Norimichi Yonekura,50 - 59,New,1,1701,1,1,136,1701,1701
11469,AW00022468,Ruben Gonzalez,50 - 59,New,1,1701,1,1,136,1701,1701
6685,AW00017684,Leslie Gomez,60 - 69,New,1,5,1,1,136,5,5
1456,AW00012455,Benjamin Lewis,60 - 69,New,1,22,1,1,136,22,22
10393,AW00021392,Kelli Lin,60 - 69,New,1,30,1,1,136,30,30
14378,AW00025377,Lauren Anderson,40 - 49,New,1,33,1,1,136,33,33
12716,AW00023715,Isabel Flores,Above 70,New,1,540,1,1,136,540,540
16986,AW00027985,Michele Shen,40 - 49,New,1,540,1,1,136,540,540
6538,AW00017537,Courtney Mitchell,50 - 59,New,1,2320,1,1,136,2320,2320
6141,AW00017140,Sean Peterson,Above 70,New,1,2320,1,1,136,2320,2320
13959,AW00024958,Tamara Xu,Above 70,New,1,2384,1,1,136,2384,2384
14341,AW00025340,Adrian James,60 - 69,New,1,5,1,1,136,5,5
15388,AW00026387,Dalton Roberts,60 - 69,New,1,5,1,1,136,5,5
16834,AW00027833,Dawn Lu,40 - 49,New,1,21,1,1,136,21,21
14969,AW00025968,Benjamin Powell,50 - 59,New,1,25,1,1,136,25,25
14481,AW00025480,Miguel Thomas,50 - 59,New,1,1120,1,1,136,1120,1120
6269,AW00017268,Alyssa Hughes,60 - 69,New,1,2320,1,1,136,2320,2320
16993,AW00027992,Dylan Taylor,Above 70,New,1,2,1,1,136,2,2
9080,AW00020079,Alexandra Taylor,60 - 69,New,1,5,1,1,136,5,5
1901,AW00012900,Carlos Ward,50 - 59,New,1,22,1,1,136,22,22
14767,AW00025766,Allison Kelly,50 - 59,New,1,33,1,1,136,33,33
14040,AW00025039,Alexis Clark,40 - 49,New,1,33,1,1,136,33,33
13637,AW00024636,Anna Ward,Above 70,New,1,33,1,1,136,33,33
6859,AW00017858,Dalton Barnes,50 - 59,New,1,1701,1,1,136,1701,1701
